DonorName,AcceptorName,DonorSMILES,AcceptorSMILES,V_OC,J_SC,PCE,FF_percent,HOMO_D,LUMO_D,HOMO_A,LUMO_A,Lambda+,Lambda-,PubYear,DOI,source,orbital_label_type,split
PBDB-T,BTC6-4F,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCn1nc2c(-c3cc4c(s3)-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc3C4(CC)CC)c(F)c(F)c(-c3cc4c(s3)-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc3C4(CC)CC)c2n1,0.79,19.81,11.23,71.65,-5.33,-3.48,-5.56,-3.86,,,2021.0,10.1039/d1nj01978c,opvdb_experimental,electrochemical,training
Q6,MeIC,CCCCCCCCCCCCc1csc(-c2cc3c(=O)n(CC(CCCCCC)CCCCCCCC)c(=O)c4cc(-c5cc(CCCCCCCCCCCC)c(-c6cc7c(-c8cc(F)c(CC(CC)CCCC)s8)c8sccc8c(-c8cc(F)c(CC(CC)CCCC)s8)c7s6)s5)sc4c3s2)c1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7c(csc7C)C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5c(csc5C)C4=C(C#N)C#N)sc23)cc1,1.11,7.5,5.26,63.0,-5.7,-3.81,-5.57,-3.92,,,2021.0,10.1021/acsami.1c23196,opvdb_experimental,electrochemical,training
PBDB-T,ITCT,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cscc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cscc5C4=C(C#N)C#N)sc23)cc1,0.85,17.88,11.27,72.3,-5.33,-3.48,-5.585,-3.826,,,2021.0,10.1016/j.synthmet.2021.116736,opvdb_experimental,electrochemical,training
PBDB-T,BT-BO-L4F,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc4cc(F)c(F)cc4cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc9cc(F)c(F)cc9cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,0.72,26.9,11.2,57.4,-5.33,-3.48,-5.58,-3.98,,,2021.0,10.1021/jacs.1c00211,opvdb_experimental,electrochemical,training
PTB7-Th,6-IF2F,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2sc(-c4sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)c5sc(C(=O)OCC(CC)CCCCCC)c(F)c45)cc21)C(CCCCCCCC)(CCCCCCCC)c1cc(-c2sc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)c4sc(C(=O)OCC(CC)CCCCCC)c(F)c24)sc1-3,0.65,24.69,11.2,67.8,-5.21,-3.6,-5.38,-4.07,,,2021.0,10.1021/acsami.1c13404,opvdb_experimental,electrochemical,training
PCE-10,BT-CIC,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(/C=C4\C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)sc3-c3sc4c(OCC(CC)CCCC)c5c6c(sc5c(OCC(CC)CCCC)c4c32)-c2sc(/C=C3\C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)cc2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,0.69,23.5,11.2,69.0,-5.21,-3.6,-5.49,-4.09,,,2021.0,10.1016/j.orgel.2021.106276,opvdb_experimental,electrochemical,training
PBDB-T-2Cl,IDTT-M-2F,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3ccsc23)cc1Cl,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5sc(C)cc5C4=C(C#N)C#N)sc23)cc1,0.99,17.3,11.3,66.8,-5.52,-3.6,-5.4,-3.87,,,2021.0,10.1002/adfm.202102189,opvdb_experimental,electrochemical,training
J52,BN-0F,CCCCCCCCC(CCCCCC)Cn1nc2c(-c3cccs3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sccc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)c2n1,CCCCC(CC)COc1cc(-c2cc3c(s2)-c2sc(/C=C4\C(=O)c5cc6ccccc6cc5C4=C(C#N)C#N)cc2C3(CC(CC)CCCC)CC(CC)CCCC)c(OCC(CC)CCCC)cc1-c1cc2c(s1)-c1sc(/C=C3\C(=O)c4cc5ccccc5cc4C3=C(C#N)C#N)cc1C2(CC(CC)CCCC)CC(CC)CCCC,0.835,21.1,11.0,60.1,-5.2,-3.05,-5.35,-3.94,,,2021.0,10.1002/ange.202100390,opvdb_experimental,electrochemical,training
L810,IT-4F,CCCCCCCCCCC(CCCCCCCC)Cn1nc2c(-c3cccs3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6cc(Cl)c(CC(CC)CCCC)s6)c6sccc6c(-c6cc(Cl)c(CC(CC)CCCC)s6)c5s4)s3)c2n1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,0.79,20.76,12.1,73.5,-5.57,-3.58,-5.66,-4.14,,,2021.0,10.1016/j.synthmet.2021.116736,opvdb_experimental,electrochemical,training
PBT-Cl,IT-4F,CCOc1c(OCC)c(-c2ccc(-c3cc4c(-c5cc(Cl)c(CC)s5)c5sc(-c6ccc(-c7c(OCC)c(OCC)c(-c8ccc(-c9cc%10c(-c%11cc(Cl)c(CC)s%11)c%11sc(-c%12ccc(-c%13c(OCC)c(OCC)c(-c%14ccc(-c%15cc%16c(-c%17cc(Cl)c(CC)s%17)c%17sccc%17c(-c%17cc(Cl)c(CC)s%17)c%16s%15)s%14)c%14nsnc%13%14)s%12)cc%11c(-c%11cc(Cl)c(CC)s%11)c%10s9)s8)c8nsnc78)s6)cc5c(-c5cc(Cl)c(CC)s5)c4s3)s2)c2nsnc2c1-c1cccs1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,0.782,21.03,11.6,70.0,-5.51,-3.6,-5.66,-4.14,,,2021.0,10.1021/accountsmr.1c00119,opvdb_experimental,electrochemical,training
PBDB-T,BTTBo-4FN,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCC(=O)c1cc2c3cc(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc8cc(F)c(F)cc8cc7C6=C(C#N)C#N)cc4C5(CC)CC)sc3c3sc(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc8cc(F)c(F)cc8cc7C6=C(C#N)C#N)cc4C5(CC)CC)cc3c2s1,0.84,19.56,11.6,70.47,-5.33,-3.48,-5.48,-3.86,,,2021.0,10.1039/d1tc03259c,opvdb_experimental,electrochemical,training
J70,m-ITIC,CCCCCCCCC(CCCCCC)Cn1nc2c(-c3cccs3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6ccc([Si](CC)(CC)CC)s6)c6sccc6c(-c6ccc([Si](CC)(CC)CC)s6)c5s4)s3)c2n1,CCCCCCc1cccc(C2(c3cccc(CCCCCC)c3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2cccc(CCCCCC)c2)(c2cccc(CCCCCC)c2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)c1,0.92,18.09,11.62,69.8,-5.37,-2.91,-5.527,-3.854,,,2021.0,10.1021/accountsmr.1c00119,opvdb_experimental,electrochemical,training
PTQ11,TPT10,CCOc1nc2cc(F)c(F)c(-c3ccc(-c4c(F)c(F)c(-c5ccc(-c6c(F)c(F)c(-c7cccs7)c7nc(C)c(OCC)nc67)s5)c5nc(C)c(OCC)nc45)s3)c2nc1C,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccc(Br)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8ccc(Br)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,0.88,24.79,16.32,74.8,-5.52,-2.76,-5.52,-3.99,,,2021.0,10.1021/accountsmr.1c00119,opvdb_experimental,electrochemical,training
PBDB-T-2F,M34,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCC(CCCC)Cn1c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2c2sc3c(OCC(CC)CCCC)c4c(sc5c6sc(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)cc6n(CC(CCCC)CCCCCC)c54)c(OCC(CC)CCCC)c3c21,0.915,24.57,16.35,72.75,-5.56,-3.65,-5.6,-3.91,,,2021.0,10.1002/adfm.202106846,opvdb_experimental,electrochemical,training
PT-DFBT-T-EFQX,PC71BM,CCCCCCCCCCC(CCCCCCCC)COC(=O)c1nc2c(-c3cccs3)c(F)c(F)c(-c3ccc(-c4ccc(-c5c(F)c(F)c(-c6cccs6)c6nsnc56)s4)s3)c2nc1C(=O)OCC(CCCCCCCC)CCCCCCCCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,0.87,5.62,2.69,54.8,-5.54,-3.54,-5.9,-3.9,,,2021.0,10.1016/j.solener.2021.03.004,opvdb_experimental,electrochemical,training
PM6,PY-HD,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCCCC(CCCCCC)Cn1c2c3sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)c(CC(CCCC)CCCCCC)c3sc2c2c3nsnc3c3c4sc5c(CC(CCCC)CCCCCC)c(/C=C6\C(=O)c7cc(-c8cccs8)ccc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCC)CCCCCCCC)c3c21,0.937,24.05,16.41,72.8,-5.56,-3.65,-5.52,-3.94,,,2021.0,10.1002/adma.202110155,opvdb_experimental,electrochemical,training
P3HT,NIDCS-HO,CCCCCCc1ccsc1,CCCCCCOc1cc(/C=C(\C#N)c2ccc(-c3ccc4c5c(cccc35)C(=O)N(CC(CC)CCCC)C4=O)s2)c(OCCCCCC)cc1/C=C(\C#N)c1ccc(-c2ccc3c4c(cccc24)C(=O)N(CC(CC)CCCC)C3=O)s1,0.67,8.15,2.55,47.0,-5.01,-3.12,-5.79,-3.75,,,2021.0,10.1002/asia.202100660,opvdb_experimental,electrochemical,training
α-PBQ10,Y6,CCCCCCCCC(CCCCCC)COc1cnc2c(-c3ccc(-c4cc5c(-c6cc(CC(CC)CCCC)c(F)s6)c6sccc6c(-c6cc(CC(CC)CCCC)c(F)s6)c5s4)s3)c(F)c(F)c(-c3cccs3)c2n1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,0.845,26.12,16.26,73.65,-5.42,-3.45,-5.65,-4.09,,,2021.0,10.1021/acsami.1c15278,opvdb_experimental,electrochemical,training
PTB2T-Cl,IT-4F,CCCCCCc1cc(-c2ccc(-c3sc(-c4cccs4)c4c3C(=O)c3c(CC(CC)CCCC)sc(CC(CC)CCCC)c3C4=O)s2)sc1-c1cc2c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3sccc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,0.87,14.06,7.47,60.86,-5.57,-3.77,-5.66,-4.14,,,2021.0,10.1016/j.solener.2021.06.049,opvdb_experimental,electrochemical,training
PM6,A702,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCCCCCC(CCCCCCCC)Cn1c2c3sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)c(CCCCCC)c3sc2c2c3nn(CC(CC)CCCC)nc3c3c4sc5c(CCCCCC)c(/C=C6\C(=O)c7cc(-c8cccs8)ccc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCCCC)CCCCCCCCCC)c3c21,0.95,6.74,2.73,43.0,-5.56,-3.65,-5.41,-3.74,,,2021.0,10.1021/acsaem.1c00584,opvdb_experimental,electrochemical,training
PBDF-NS,PY-IT,CCCCCCCCC(CCCCCC)CSc1ccc2cc(-c3c4cc(-c5ccc(-c6c(F)c(F)c(-c7cccs7)c7nn(CC(CCCCCC)CCCCCCCC)nc67)s5)oc4c(-c4ccc5cc(SCC(CCCCCC)CCCCCCCC)ccc5c4)c4ccoc34)ccc2c1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(-c9cccs9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,0.859,25.24,16.17,74.6,-5.44,-3.35,-5.68,-3.94,,,2021.0,10.1002/aenm.202103684,opvdb_experimental,electrochemical,training
D18-Cl,PC71BM,CCCCCCC(CCCC)Cc1csc(-c2cc3c4nsnc4c4cc(-c5cc(CC(CCCC)CCCCCC)c(-c6cc7c(-c8cc(Cl)c(CC(CC)CCCC)s8)c8sccc8c(-c8cc(Cl)c(CC(CC)CCCC)s8)c7s6)s5)sc4c3s2)c1,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,0.986,10.26,7.13,70.48,-5.51,-2.77,-5.9,-3.9,,,2021.0,10.1002/adfm.202102694,opvdb_experimental,electrochemical,training
PBDB-T,IDBDT-T,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5c(-c6ccc(CC)s6)c6cc(/C=C7\C(=O)c8ccccc8C7=C(C#N)C#N)sc6c(-c6ccc(CC)s6)c5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c(-c4ccc(CC)s4)c4cc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)sc4c(-c4ccc(CC)s4)c23)cc1,0.96,15.2,7.14,48.6,-5.33,-3.48,-5.78,-3.66,,,2021.0,10.1016/j.synthmet.2021.116922,opvdb_experimental,electrochemical,training
P2-3T2F,PC61BM,CCCCCCCCC(CCCCCC)Cc1csc(-c2ccc(-c3cc(CC(CCCCCC)CCCCCCCC)c(-c4scc(F)c4F)s3)c3nsnc23)c1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,0.8,12.77,7.14,68.99,-5.17,-3.54,-6.1,-3.7,,,2021.0,10.1016/j.dyepig.2021.109206,opvdb_experimental,electrochemical,training
PBDB-TF,PTB4F,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCCCC(CCCCCC)COc1cc(-c2cc(-c3ccc(CCCCCC)cc3)c(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)c(OCC(CCCCCC)CCCCCCCC)cc1-c1cc(-c2ccc(CCCCCC)cc2)c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)s1,0.94,14.55,7.04,51.5,-5.49,-3.64,-5.87,-3.89,,,2021.0,10.1002/anie.202101867,opvdb_experimental,electrochemical,training
P-P,m-ITIC,CCCCCCCCC(CCCCCC)Cn1nc2c(-c3cccs3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)cc6)c6occc6c(-c6ccc(CC(CC)CCCC)cc6)c5o4)s3)c2n1,CCCCCCc1cccc(C2(c3cccc(CCCCCC)c3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2cccc(CCCCCC)c2)(c2cccc(CCCCCC)c2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)c1,0.8,16.25,7.32,56.3,-5.33,-3.39,-5.52,-3.82,,,2021.0,10.1021/acsami.1c00327,opvdb_experimental,electrochemical,training
PDPP-BDT-Cl,PC71BM,CCCCCCC(CCCC)CN1C(=O)C2=C(c3cccs3)N(CC(CCCC)CCCCCC)C(=O)C2=C1C1=CC=C(c2cc3c(-c4cc(Cl)c(CC(CC)CCCC)s4)c4sccc4c(-c4cc(Cl)c(CC(CC)CCCC)s4)c3s2)C1,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,0.86,10.01,5.14,60.0,-5.34,-3.61,-5.9,-3.9,,,2021.0,10.1016/j.matlet.2021.130222,opvdb_experimental,electrochemical,training
PBT1-EH,ITCPTC,CCCCCCC(CCCC)Cc1sc(CC(CCCC)CCCCCC)c2c1C(=O)c1c(-c3cccs3)sc(-c3ccc(-c4cc5c(-c6ccc(SCC(CC)CCCC)s6)c6sccc6c(-c6ccc(SCC(CC)CCCC)s6)c5s4)s3)c1C2=O,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cscc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cscc5C4=C(C#N)C#N)sc23)cc1,0.95,16.5,11.8,75.1,-5.43,-3.43,-5.63,-3.96,,,2021.0,10.1016/j.synthmet.2021.116736,opvdb_experimental,electrochemical,training
PBDB-T,IDT-4EsT-2IC2F,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5cc(C(=O)OCC(CC)CCCC)c(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)s5)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3cc(C(=O)OCC(CC)CCCC)c(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)s3)sc2-4)cc1,0.745,13.02,5.45,56.0,-5.33,-3.48,-5.35,-3.93,,,2021.0,10.1021/acsaem.1c02403,opvdb_experimental,electrochemical,training
PBDB-TF,ITCC,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7sccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5sccc5C4=C(C#N)C#N)sc23)cc1,1.1,14.5,11.2,70.19,-5.49,-3.64,-5.508,-3.8,,,2021.0,10.1002/adma.202102787,opvdb_experimental,electrochemical,training
PBDB-TF,ITCC-Cl,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7sc(Cl)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5sc(Cl)cc5C4=C(C#N)C#N)sc23)cc1,1.01,17.0,11.2,64.9,-5.49,-3.64,-5.4,-3.78,,,2021.0,10.1002/adfm.202102189,opvdb_experimental,electrochemical,training
CD1,N2200,CCCCCCCC(CCCCC)CCn1nc2c(-c3cccs3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6ccc(SCC(CCCC)CCCCCC)s6)c6sccc6c(-c6ccc(SCC(CCCC)CCCCCC)s6)c5s4)s3)c2n1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,0.91,9.61,5.12,58.6,-5.28,-2.91,-5.71,-4.02,,,2021.0,10.1016/j.orgel.2021.106134,opvdb_experimental,electrochemical,training
PBDB-T,Py-2H,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2cc(C(C)C)c3ccc4c(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)s5)cc(C(C)C)c5ccc2c3c45)sc1/C=C1\C(=O)c2ccccc2C1=C(C#N)C#N,1.01,10.64,5.13,47.8,-5.33,-3.48,-5.78,-3.74,,,2021.0,10.1016/j.synthmet.2021.116904,opvdb_experimental,electrochemical,training
J71,CTSe-IC,CCCCCCCCC(CCCCCC)Cn1nc2c(-c3cccs3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6ccc([Si](CCC)(CCC)CCC)s6)c6sccc6c(-c6ccc([Si](CCC)(CCC)CCC)s6)c5s4)s3)c2n1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)[se]c5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)[se]c23)cc1,0.925,18.21,11.59,68.8,-5.4,-3.24,-5.55,-3.9,,,2021.0,10.1021/acsami.1c12028,opvdb_experimental,electrochemical,training
