PaperLabel,DOI,V_OC,J_SC,PCE,DonorNo,DonorName,DonorSMILES,HOMO_D,LUMO_D,Lambda+,AcceptorNo,AcceptorName,AcceptorSMILES,HOMO_A,LUMO_A,LUMO+1_A,Lambda-,Model1_PCE,Model2_PCE,Model3_PCE
1.0,10.1039/c4mh00042k,0.45,1.65,3.0,6,p-DTS(FBTTh2)2,CCc1ccc(-c2ccc(-c3cc(F)c(-c4cc5c(s4)-c4sc(-c6c(F)cc(-c7ccc(-c8ccc(CC)s8)s7)c7nsnc67)cc4[Si]5(CC)CC)c4nsnc34)s2)s1,-4.667569,-2.795698,0.13247,76,01_c1,CC(C)n1c(=O)c2ccc3c4ccc5c(=O)n(C(C)C)c(=O)c6ccc(c7ccc(c1=O)c2c37)c4c56,-5.9508578,-3.42074321,-1.83568004,0.139838,2.524499,3.560051,3.260351
21.0,10.1016/j.orgel.2015.12.017,1.04,5.94,3.27,6,p-DTS(FBTTh2)2,CCc1ccc(-c2ccc(-c3cc(F)c(-c4cc5c(s4)-c4sc(-c6c(F)cc(-c7ccc(-c8ccc(CC)s8)s7)c7nsnc67)cc4[Si]5(CC)CC)c4nsnc34)s2)s1,-4.667569,-2.795698,0.13247,73,21_NIDCSN,CCOc1c(C=C(C#N)c2ccc(-c3ccc4c5c(cccc35)C(=O)N(CC)C4=O)s2)ccc2c(OCC)c(C=C(C#N)c3ccc(-c4ccc5c6c(cccc46)C(=O)N(CC)C5=O)s3)ccc12,-5.70105728,-3.0392396,-2.68848484,0.143492,4.874098,4.878945,4.917836
3.0,10.1021/acs.accounts.5b00199,0.85,9.62,5.3,6,p-DTS(FBTTh2)2,CCc1ccc(-c2ccc(-c3cc(F)c(-c4cc5c(s4)-c4sc(-c6c(F)cc(-c7ccc(-c8ccc(CC)s8)s7)c7nsnc67)cc4[Si]5(CC)CC)c4nsnc34)s2)s1,-4.667569,-2.795698,0.13247,7,03_3.6,CCN1C(=O)c2cccc3c(-c4ccc(C(C#N)=Cc5cc(OC)c(C=C(C#N)c6ccc(-c7ccc8c9c(cccc79)C(=O)N(CC)C8=O)s6)cc5OC)s4)ccc(c23)C1=O,-5.56064653,-3.14590823,-2.64276972,0.157973,3.598323,3.632344,3.927393
3.0,10.1021/acs.accounts.5b00199,0.96,9.2,4.3,7,PffBT4T-2DT,CCc1csc(-c2c(F)c(F)c(-c3cc(CC)c(-c4ccc(-c5ccc(-c6sc(-c7c(F)c(F)c(-c8cc(CC)c(-c9ccc(-c%10ccc(-c%11sc(-c%12c(F)c(F)c(-c%13cc(CC)c(-c%14ccc(-c%15cccs%15)s%14)s%13)c%13nsnc%12%13)cc%11CC)s%10)s9)s8)c8nsnc78)cc6CC)s5)s4)s3)c3nsnc23)c1,-4.785666,-2.892026,0.088264,34,03_1.7a,CC(C)n1c(=O)c2ccc3c4ccc5c(=O)n(C(C)C)c(=O)c6cc(-c7ccc(C(c8ccc(-c9cc%10c(=O)n(C(C)C)c(=O)c%11ccc%12c%13ccc%14c(=O)n(C(C)C)c(=O)c%15ccc(c9c%12c%11%10)c%13c%14%15)cc8)(c8ccc(-c9cc%10c(=O)n(C(C)C)c(=O)c%11ccc%12c%13ccc%14c(=O)n(C(C)C)c(=O)c%15ccc(c9c%12c%11%10)c%13c%14%15)cc8)c8ccc(-c9cc%10c(=O)n(C(C)C)c(=O)c%11ccc%12c%13ccc%14c(=O)n(C(C)C)c(=O)c%15ccc(c9c%12c%11%10)c%13c%14%15)cc8)cc7)c(c7ccc(c1=O)c2c37)c4c56,-5.84500551,-3.42101533,-3.40523273,0.043553,4.687629,4.618516,4.698384
3.0,10.1021/acs.accounts.5b00199,0.94,8.5,4.2,7,PffBT4T-2DT,CCc1csc(-c2c(F)c(F)c(-c3cc(CC)c(-c4ccc(-c5ccc(-c6sc(-c7c(F)c(F)c(-c8cc(CC)c(-c9ccc(-c%10ccc(-c%11sc(-c%12c(F)c(F)c(-c%13cc(CC)c(-c%14ccc(-c%15cccs%15)s%14)s%13)c%13nsnc%12%13)cc%11CC)s%10)s9)s8)c8nsnc78)cc6CC)s5)s4)s3)c3nsnc23)c1,-4.785666,-2.892026,0.088264,35,03_1.7b,CC(C)n1c(=O)c2ccc3c4ccc5c(=O)n(C(C)C)c(=O)c6cc(-c7ccc([Si](c8ccc(-c9cc%10c(=O)n(C(C)C)c(=O)c%11ccc%12c%13ccc%14c(=O)n(C(C)C)c(=O)c%15ccc(c9c%12c%11%10)c%13c%14%15)cc8)(c8ccc(-c9cc%10c(=O)n(C(C)C)c(=O)c%11ccc%12c%13ccc%14c(=O)n(C(C)C)c(=O)c%15ccc(c9c%12c%11%10)c%13c%14%15)cc8)c8ccc(-c9cc%10c(=O)n(C(C)C)c(=O)c%11ccc%12c%13ccc%14c(=O)n(C(C)C)c(=O)c%15ccc(c9c%12c%11%10)c%13c%14%15)cc8)cc7)c(c7ccc(c1=O)c2c37)c4c56,-5.80010672,-3.45013151,-3.42645761,0.045345,4.909797,4.732758,4.868271
3.0,10.1021/acs.accounts.5b00199,0.98,10.7,6.0,7,PffBT4T-2DT,CCc1csc(-c2c(F)c(F)c(-c3cc(CC)c(-c4ccc(-c5ccc(-c6sc(-c7c(F)c(F)c(-c8cc(CC)c(-c9ccc(-c%10ccc(-c%11sc(-c%12c(F)c(F)c(-c%13cc(CC)c(-c%14ccc(-c%15cccs%15)s%14)s%13)c%13nsnc%12%13)cc%11CC)s%10)s9)s8)c8nsnc78)cc6CC)s5)s4)s3)c3nsnc23)c1,-4.785666,-2.892026,0.088264,36,03_1.8,CC(C)n1c(=O)c2ccc3c4ccc5c(=O)n(C(C)C)c(=O)c6cc(-c7ccc8c(c7)C7(c9ccccc9-c9ccccc97)c7cc(-c9cc%10c(=O)n(C(C)C)c(=O)c%11ccc%12c%13ccc%14c(=O)n(C(C)C)c(=O)c%15ccc(c9c%12c%11%10)c%13c%14%15)ccc7-8)c(c7ccc(c1=O)c2c37)c4c56,-5.70867647,-3.37693288,-3.34618402,0.078946,4.730906,4.873136,4.97618
3.0,10.1021/acs.accounts.5b00199,0.81,14.21,10.68,8,PBDB-T,CCc1ccc(-c2c3cc(-c4cc(-c5sc(-c6ccc(-c7cc8c(-c9ccc(CC)s9)c9sc(-c%10cc(-c%11sc(-c%12ccc(-c%13cc%14c(-c%15ccc(CC)s%15)c%15sc(-c%16cc(-c%17sc(-c%18cccs%18)c%18c%17C(=O)c%17c(CC)sc(CC)c%17C%18=O)cs%16)cc%15c(-c%15ccc(CC)s%15)c%14s%13)s%12)c%12c%11C(=O)c%11c(CC)sc(CC)c%11C%12=O)cs%10)cc9c(-c9ccc(CC)s9)c8s7)s6)c6c5C(=O)c5c(CC)sc(CC)c5C6=O)cs4)sc3c(-c3ccc(CC)s3)c3ccsc23)s1,-4.947846,-2.36086,0.053338,5,03_3.4,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,-5.46486246,-3.34482345,-3.06753944,0.07811,9.468588,9.715372,9.312361
41.0,10.1002/adma.201602776,0.94,16.75,11.48,8,PBDB-T,CCc1ccc(-c2c3cc(-c4cc(-c5sc(-c6ccc(-c7cc8c(-c9ccc(CC)s9)c9sc(-c%10cc(-c%11sc(-c%12ccc(-c%13cc%14c(-c%15ccc(CC)s%15)c%15sc(-c%16cc(-c%17sc(-c%18cccs%18)c%18c%17C(=O)c%17c(CC)sc(CC)c%17C%18=O)cs%16)cc%15c(-c%15ccc(CC)s%15)c%14s%13)s%12)c%12c%11C(=O)c%11c(CC)sc(CC)c%11C%12=O)cs%10)cc9c(-c9ccc(CC)s9)c8s7)s6)c6c5C(=O)c5c(CC)sc(CC)c5C6=O)cs4)sc3c(-c3ccc(CC)s3)c3ccsc23)s1,-4.947846,-2.36086,0.053338,57,41_IT-M,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7cc(C)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccc(C)cc5C4=C(C#N)C#N)sc23)cc1,-5.44282124,-3.30781597,-3.03080407,0.084132,8.741737,9.000246,8.669851
7.0,10.1021/acs.jpcc.5b12307,0.86,10.28,4.95,9,P(PTQD-BDT),CCOc1c2cc(-c3cc4c5cc(-c6cc7c(OCC)c8sc(-c9cc%10c%11cc(-c%12cc%13c(OCC)c%14sc(-c%15cc%16c%17ccsc%17c%17nc%18c(nc%17c%16s%15)C(=O)N(CC)C%18=O)cc%14c(OCC)c%13s%12)sc%11c%11nc%12c(nc%11c%10s9)C(=O)N(CC)C%12=O)cc8c(OCC)c7s6)sc5c5nc6c(nc5c4s3)C(=O)N(CC)C6=O)sc2c(OCC)c2ccsc12,-5.439556,-2.918965,0.057552,13,07_DPP6,CCN1C(=O)C2=C(c3ccc(C(=C(C#N)C#N)C(=C(C#N)C#N)c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)N(CC)C(=O)C2=C1c1ccc(C(=C(C#N)C#N)C(=C(C#N)C#N)c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,-5.70976493,-3.88007139,-3.27978824,0.170431,2.217316,3.575572,3.317089
7.0,10.1021/acs.jpcc.5b12307,0.92,3.88,3.9,9,P(PTQD-BDT),CCOc1c2cc(-c3cc4c5cc(-c6cc7c(OCC)c8sc(-c9cc%10c%11cc(-c%12cc%13c(OCC)c%14sc(-c%15cc%16c%17ccsc%17c%17nc%18c(nc%17c%16s%15)C(=O)N(CC)C%18=O)cc%14c(OCC)c%13s%12)sc%11c%11nc%12c(nc%11c%10s9)C(=O)N(CC)C%12=O)cc8c(OCC)c7s6)sc5c5nc6c(nc5c4s3)C(=O)N(CC)C6=O)sc2c(OCC)c2ccsc12,-5.439556,-2.918965,0.057552,12,07_DPP5,CCN1C(=O)C2=C(c3ccc(C(=C(C#N)C#N)C(=C(C#N)C#N)c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)N(CC)C(=O)C2=C1c1cccs1,-5.43928376,-3.44468923,-2.7761055,0.297003,1.318145,2.980318,2.24556
1.0,10.1021/ja509703k,0.91,14.45,9.6,10,DR3TSBDT,CCSc1c2cc(-c3cc(CC)c(-c4ccc(-c5sc(C=C6SC(=S)N(CC)C6=O)cc5CC)s4)s3)sc2c(SCC)c2cc(-c3cc(CC)c(-c4ccc(-c5sc(C=C6SC(=S)N(CC)C6=O)cc5CC)s4)s3)sc12,-5.0629503,-2.8133851,0.117668,1,PC70BM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,-5.597654,-3.06209716,-2.994613,0.094445,5.903029,6.140397,5.805514
24.0,10.1039/c5cc07973j,1.15,7.42,3.64,10,DR3TSBDT,CCSc1c2cc(-c3cc(CC)c(-c4ccc(-c5sc(C=C6SC(=S)N(CC)C6=O)cc5CC)s4)s3)sc2c(SCC)c2cc(-c3cc(CC)c(-c4ccc(-c5sc(C=C6SC(=S)N(CC)C6=O)cc5CC)s4)s3)sc12,-5.037916,-2.746173,0.109769,69,24_DTBTF,CCN1C(=O)C(=Cc2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc(C=C6C(=O)N(CC)C(=S)N(CC)C6=O)s5)ccc3-4)s2)C(=O)N(CC)C1=S,-5.77262322,-3.07570285,-2.84222917,0.144954,6.859125,6.305776,7.41508
53.0,10.1021/cm4034484,0.79,5.3,1.9,11,DPP2T-5,CCc1ccc(-c2ccc(C3=C4C(=O)N(CC)C(c5ccc(-c6ccc(CC)s6)s5)=C4C(=O)N3CC)s2)s1,-4.63110562,-2.56276824,0.144727,1,PC70BM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,-5.597654,-3.06209716,-2.994613,0.094445,2.195146,1.576393,2.558924
54.0,10.1039/c2cp42050c,0.78,5.59,1.88,11,DPPT,CCc1ccc(-c2ccc(C3=C4C(=O)N(CC)C(c5ccc(-c6ccc(CC)s6)s5)=C4C(=O)N3CC)s2)s1,-4.66947367,-2.48113409,0.144727,2,PCBM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,-5.654798,-3.09012489,-3.030532,0.075499,1.835847,1.444944,2.231217
37.0,10.1039/c1ee01544c,0.48,1.91,0.3,12,EH-DPP-TFP,CCN1C(=O)C2=C(c3ccc(-c4ccc(C(F)(F)F)cc4)s3)N(CC)C(=O)C2=C1c1ccc(-c2ccc(C(F)(F)F)cc2)s1,-5.11356348,-2.83025616,0.155684,3,C60,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c7c2c2c7c8c3c3c8c9c4c4c9c%10c5c5c1c1c6c6c%11c2c2c7c3c3c8c4c4c9c5c1c1c6c2c3c41,-5.986233,-3.2259097,-3.224821,0.063387,1.37233,2.049174,1.41396
35.0,10.1016/j.dyepig.2015.04.012,0.94,10.44,5.69,13,2T,CCc1ccc(-c2ccc(-c3cc(F)c(-c4cc5c(C#C[Si](C(C)C)(C(C)C)C(C)C)c6sc(-c7c(F)cc(-c8ccc(-c9ccc(CC)s9)s8)c8nsnc78)cc6c(C#C[Si](C(C)C)(C(C)C)C(C)C)c5s4)c4nsnc34)s2)s1,-4.89179069,-2.88195779,0.095563,1,PC70BM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,-5.597654,-3.06209716,-2.994613,0.094445,3.714217,3.727111,3.789282
36.0,10.3390/molecules201219798,0.9,3.15,1.23,14,AS1,N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(C(C#N)=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,-5.02022843,-2.17174064,0.092879,2,PCBM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,-5.654798,-3.09012489,-3.030532,0.075499,3.037818,3.007872,3.276441
36.0,10.3390/molecules201219798,0.88,8.01,4.1,15,AS2,N#CC(=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)c1ccc(C(C#N)=Cc2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)cc1,-4.9214511,-2.45011311,0.102461,2,PCBM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,-5.654798,-3.09012489,-3.030532,0.075499,2.423262,2.516624,2.585278
37.0,10.1039/c1ee01544c,0.86,3.3,1.4,16,EH-DPP-TFPV,CCN1C(=O)C2=C(c3ccc(C=Cc4ccc(C(F)(F)F)cc4)s3)N(CC)C(=O)C2=C1c1ccc(C=Cc2ccc(C(F)(F)F)cc2)s1,-4.96308452,-2.87515494,0.141386,2,PCBM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,-5.654798,-3.09012489,-3.030532,0.075499,1.352858,1.07506,1.552087
35.0,10.1016/j.dyepig.2015.04.012,0.74,10.22,4.08,17,1T,CCc1ccc(-c2ccc(-c3cc(F)c(-c4cc5c(CC)c6sc(-c7c(F)cc(-c8ccc(-c9ccc(CC)s9)s8)c8nsnc78)cc6c(CC)c5s4)c4nsnc34)s2)s1,-4.81206133,-2.7976025,0.100913,1,PC70BM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,-5.597654,-3.06209716,-2.994613,0.094445,3.917144,3.719404,3.730183
127.0,10.1039/C5TA00294J,0.63,11.29,4.13,18,DTS-2TPTI,CCN1C(=O)C2=C3c4sccc4C=CN3C(=O)C2=C1c1ccc(-c2cc3c(s2)-c2sc(-c4ccc(C5=C6C(=O)N7C=Cc8ccsc8C7=C6C(=O)N5CC)s4)cc2[Si]3(CC)CC)s1,-4.60062887,-2.74834989,0.092814,1,PC70BM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,-5.597654,-3.06209716,-2.994613,0.094445,3.52404,3.182964,3.875219
38.0,10.1021/ja058178e,0.6,2.43,0.41,19,1a,C(=Cc1ccc(-c2ccc(N(c3ccc(-c4ccc(C=Cc5cccs5)s4)cc3)c3ccc(-c4ccc(C=Cc5cccs5)s4)cc3)cc2)s1)c1cccs1,-4.67763709,-1.86942215,0.073869,2,PCBM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,-5.654798,-3.09012489,-3.030532,0.075499,0.755679,1.459053,0.33599
38.0,10.1021/ja058178e,0.66,4.1,0.81,20,2a,O=C1C(=Cc2ccc(-c3ccc(N(c4ccc(-c5ccc(C=Cc6cccs6)s5)cc4)c4ccc(-c5ccc(C=Cc6cccs6)s5)cc4)cc3)s2)C(=O)c2ccccc21,-4.83328622,-2.54589719,0.093324,2,PCBM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,-5.654798,-3.09012489,-3.030532,0.075499,1.216562,1.124398,0.991422
34.0,10.1039/b813341g,0.9,5.3,1.54,21,MD376,CCN1C(=CC=C2C(=O)c3ccccc3C2=C(C#N)C#N)C(C)(C)c2ccccc21,-5.44499815,-2.65011679,0.062448,2,PCBM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,-5.654798,-3.09012489,-3.030532,0.075499,0.911955,0.907312,0.919815
38.0,10.1021/ja058178e,0.72,1.97,0.49,22,3,N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(-c4ccc(C=Cc5cccs5)s4)cc3)c3ccc(-c4ccc(C=Cc5cccs5)s4)cc3)cc2)s1,-4.97478541,-2.8152899,0.107909,3,C60,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c7c2c2c7c8c3c3c8c9c4c4c9c%10c5c5c1c1c6c6c%11c2c2c7c3c3c8c4c4c9c5c1c1c6c2c3c41,-5.986233,-3.2259097,-3.224821,0.063387,1.604874,1.344427,1.600263
38.0,10.1021/ja058178e,0.89,3.65,1.17,23,4,N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(-c4ccc(C=Cc5cccs5)s4)cc3)c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)s1,-5.24635504,-3.05801545,0.14197,3,C60,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c7c2c2c7c8c3c3c8c9c4c4c9c%10c5c5c1c1c6c6c%11c2c2c7c3c3c8c4c4c9c5c1c1c6c2c3c41,-5.986233,-3.2259097,-3.224821,0.063387,0.944095,0.905637,0.987349
38.0,10.1021/ja058178e,0.96,3.65,1.02,24,5,N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)s1,-5.78051453,-3.20386848,0.052116,3,C60,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c7c2c2c7c8c3c3c8c9c4c4c9c%10c5c5c1c1c6c6c%11c2c2c7c3c3c8c4c4c9c5c1c1c6c2c3c41,-5.986233,-3.2259097,-3.224821,0.063387,0.719377,0.886556,0.618903
34.0,10.1039/b813341g,0.76,6.3,1.74,25,MD304,CC(C)(C)c1nc(=C(C#N)C#N)sc1=CC=C1N(Cc2ccccc2)c2ccccc2C1(C)C,-5.24526658,-2.76331615,0.114708,2,PCBM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,-5.654798,-3.09012489,-3.030532,0.075499,2.262839,2.289609,2.379488
33.0,10.1002/ange.200903125,0.54,3.0,0.64,26,5e,CCN1C(=CC2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)C2=C(C#N)C#N)Sc2ccccc21,-4.62185375,-2.60059207,0.084917,2,PCBM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,-5.654798,-3.09012489,-3.030532,0.075499,1.034033,1.025175,1.007917
34.0,10.1039/b813341g,0.77,4.0,0.87,27,IDOP301,CCN1C(=O)C(=CC=C2N(CC)c3ccccc3C2(C)C)C(C)=C(C#N)C1=O,-5.43873953,-2.5029032,0.085503,2,PCBM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,-5.654798,-3.09012489,-3.030532,0.075499,1.354344,1.435794,1.352636
34.0,10.1039/b813341g,0.73,4.0,0.91,28,ATOP4,CCN1C(=O)C(=Cc2ccc(N(CC)CC)s2)C(C)=C(C#N)C1=O,-5.35492846,-2.4814062,0.104763,2,PCBM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,-5.654798,-3.09012489,-3.030532,0.075499,1.469233,1.686481,1.487501
34.0,10.1039/b813341g,0.49,3.1,0.43,29,MD334,CCN(CC)c1ccc(C=c2c(C)c(C#N)c3nnc(CCOC)n3c2=O)s1,-5.31737675,-2.59623825,0.152802,2,PCBM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,-5.654798,-3.09012489,-3.030532,0.075499,1.498654,1.60992,1.429908
34.0,10.1039/b813341g,0.63,2.9,0.49,30,MD352,CCN(CC)c1ccc(C=C2C(=O)c3ccccc3C2=O)s1,-5.12689706,-1.99840412,0.134625,2,PCBM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,-5.654798,-3.09012489,-3.030532,0.075499,0.240929,0.161063,0.182011
34.0,10.1039/b813341g,0.57,2.8,0.44,31,MD344,CCN(CC)c1ccc(C=C2C(=O)ON=C2c2ccccc2)s1,-5.20744276,-2.1140525,0.126019,2,PCBM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,-5.654798,-3.09012489,-3.030532,0.075499,1.104069,1.148418,0.906241
39.0,10.1039/C6CP00243A,0.92,11.28,6.02,32,BTD4,N#CC(C#N)=C(C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)=c1ccc(=C(C#N)C#N)cc1)c1ccc(C#Cc2cccnc2)c2nsnc12,-5.53343515,-3.83190724,0.160658,1,PC70BM,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,-5.597654,-3.06209716,-2.994613,0.094445,4.77166,4.81668,4.969393
